source_id,fileId,fileId_short,x,y,width,height,initial_subregion,initial_region,combined_pass,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,66dd53e7f8673b6d6f12253f7d5253dadfef5fb8,66dd53e7f8,6000.816,3184.357,982.0,432.0,R01A-base-middleware-auth-service-handlers,R01,P01-R01-base-auth-and-forwarding,L-009: useAuthenticationAuthenticationMiddleware | L-016: context.AuthenticateAsync andAuthentication Service | L-037: special handlers | L-038: HandleRequestAsync | L-017: Auth Scheme Provider,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-052,fa53e80e0fa3934efe9f53770ea9cd8794a7adef,fa53e80e0f,958.256,12967.834,925.0,239.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-035: order/priority | L-036: valid example | L-032: concrete forward | L-033: forward default selector | L-031: forward options,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-053,2c8374473c6fb6c5a9a89119af341523a985fda3,2c8374473c,1934.716,12201.585,924.0,482.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-032: concrete forward | L-035: order/priority | L-031: forward options | L-036: valid example | L-021: authenticateasynccall handlerauthenticateonce(hauth is the method to implement),processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-054,122657f18cf410a08e717f3ec6500969cbff29cb,122657f18c,2928.092,12928.9,951.0,482.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-032: concrete forward | L-033: forward default selector | L-031: forward options | L-035: order/priority | L-019: forwarding,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-055,7fa89ef5e51c44e8439960764de311e1970cfe07,7fa89ef5e5,2933.171,13429.649,921.0,407.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-033: forward default selector | L-032: concrete forward | L-031: forward options | L-035: order/priority | L-019: forwarding,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-056,c5dcceefc72bdd766e45a0d403ab1cc59bf1d2f3,c5dcceefc7,2961.944,13860.755,798.0,386.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-033: forward default selector | L-032: concrete forward | L-031: forward options | L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-057,d5d0ee5b62fabd7cdc776ce491108c23e62d5123,d5d0ee5b62,2995.704,16503.912,669.0,482.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-033: forward default selector | L-024: forbid | L-023: session handlingsign in/out AuthneitcationHandler,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-058,76f00eca1ad94783f72e6afe08c3b6e629656267,76f00eca1a,2947.722,17018.886,910.0,456.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-023: session handlingsign in/out AuthneitcationHandler | L-024: forbid | L-008: they impliauthenticationsign in/out handler,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-059,a7573207ecc74d709328fcd70f4d3d8c964c2c1c,a7573207ec,2997.277,14360.149,946.0,402.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-033: forward default selector | L-034: forward default | L-032: concrete forward | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-031: forward options,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-060,3ea97a6f060aba73f938ea10bbac2a6097a991ca,3ea97a6f06,3000.772,14770.055,804.0,299.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-033: forward default selector | L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-032: concrete forward | L-022: challenge,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-061,a6b0f6dd9c93179adc5dc651581693a0260bdf05,a6b0f6dd9c,2996.988,15099.298,822.0,463.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-034: forward default | L-033: forward default selector | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-032: concrete forward | L-024: forbid,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-062,def20ab9865ce2d54ca41958346e0d7d07b76be8,def20ab986,2994.015,15550.247,877.0,394.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-033: forward default selector | L-024: forbid | L-032: concrete forward,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-063,1e0669cc329d9e11bc19f2e2d0dfd8207952e10f,1e0669cc32,2976.105,15951.683,960.0,346.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-034: forward default | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-033: forward default selector | L-024: forbid | L-023: session handlingsign in/out AuthneitcationHandler,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-064,01e496352bcf20be74d30a2c2a5efadccbbdebc7,01e496352b,2938.57,12193.144,870.0,463.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-032: concrete forward | L-031: forward options | L-035: order/priority | L-019: forwarding | L-021: authenticateasynccall handlerauthenticateonce(hauth is the method to implement),processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-065,f73a2ce705896083f2e955ef6ab8ca605a62a540,f73a2ce705,7894.27,10965.645,991.0,439.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-007: !!! | L-028: authenticate request onceintended flow | L-005: !!! | L-006: !!! | L-022: challenge,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-066,c81cdbac8c901d29df73e2716c671445f575f236,c81cdbac8c,7893.967,11425.888,1011.0,447.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-007: !!! | L-028: authenticate request onceintended flow | L-005: !!! | L-006: !!! | L-022: challenge,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-067,316ddefb1c1a03c54cb56375005c890d4cf7ab3c,316ddefb1c,7906.422,11972.903,877.0,456.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-007: !!! | L-028: authenticate request onceintended flow | L-005: !!! | L-022: challenge | L-006: !!!,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-068,6c318526f7c25d0eb61d564f4fbc70ca154716b2,6c318526f7,6084.607,14032.701,682.0,375.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-022: challenge | L-024: forbid | L-005: !!! | L-007: !!! | L-027: defaultforbid schemeabout forbid not being thepart of authenticate,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-069,8a3581cd7a55b268fdbeb54d68eb6a14a48fa745,8a3581cd7a,6072.348,14465.071,888.0,423.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-022: challenge | L-024: forbid | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-005: !!! | L-007: !!!,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-070,2242ba256c31112b665e890f6727e83031141f44,2242ba256c,6070.867,14893.886,968.0,475.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-022: challenge | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-005: !!! | L-007: !!!,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-071,2419f879a695b0c24fb7c14a6f07ad28e41c3614,2419f879a6,6099.348,15353.627,914.0,477.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-022: challenge | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-023: session handlingsign in/out AuthneitcationHandler | L-034: forward default,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-072,4b6e014024d5a04cb4c7ce57866fbbb3ce0a732d,4b6e014024,6108.996,15863.293,951.0,471.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-022: challenge | L-023: session handlingsign in/out AuthneitcationHandler | L-008: they impliauthenticationsign in/out handler,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-073,19593eecf421bdfc9afded49603af82b4be83f9b,19593eecf4,6064.922,16701.701,731.0,329.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-023: session handlingsign in/out AuthneitcationHandler | L-027: defaultforbid schemeabout forbid not being thepart of authenticate | L-008: they impliauthenticationsign in/out handler | L-025: sign out,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-074,40a87393428e8ba537edaf07f52dab637263219c,40a8739342,6082.904,17061.645,698.0,258.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-023: session handlingsign in/out AuthneitcationHandler | L-008: they impliauthenticationsign in/out handler | L-025: sign out | L-027: defaultforbid schemeabout forbid not being thepart of authenticate,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-075,9ba12d337f04989eb0fb9f083ae1cd79af28bf95,9ba12d337f,6079.367,17345.257,951.0,473.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-024: forbid | L-023: session handlingsign in/out AuthneitcationHandler | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-026: sign in,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-076,b4143ba0b2bbd14c707de8a2c392a1ceceafe7db,b4143ba0b2,6104.274,17822.756,916.0,478.0,R01B-forwarding-challenge-forbid-basics,R01,P01-R01-base-auth-and-forwarding,L-023: session handlingsign in/out AuthneitcationHandler | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-026: sign in | L-024: forbid,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-077,dcbb9c9d0ae9ec516a2abd5605a3cc7cb3089fc6,dcbb9c9d0a,6101.311,18301.034,996.0,357.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-025: sign out | L-023: session handlingsign in/out AuthneitcationHandler | L-008: they impliauthenticationsign in/out handler | L-026: sign in | L-024: forbid,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
S-078,075bb93c1e8123b1e3163c42fdc0f3e572854df7,075bb93c1e,5489.737,19670.738,951.0,345.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-026: sign in | L-008: they impliauthenticationsign in/out handler | L-025: sign out | L-023: session handlingsign in/out AuthneitcationHandler | L-024: forbid,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
S-079,0a0f66784a74bfe2e9f596ad80121c541ac23b95,0a0f66784a,5514.913,20019.848,915.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-026: sign in | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-023: session handlingsign in/out AuthneitcationHandler | L-012: oidc shit,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
S-080,6cd9a6b2b362074bbc0ce7605f7761df8bd2e1cb,6cd9a6b2b3,5541.941,20534.848,821.0,482.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-026: sign in | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-023: session handlingsign in/out AuthneitcationHandler | L-012: oidc shit,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
S-081,d2741d4082274b6b5655c08162cfd6a7602c3daf,d2741d4082,5533.678,21040.005,964.0,382.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-026: sign in | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-012: oidc shit | L-023: session handlingsign in/out AuthneitcationHandler,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
S-082,d651c3f7a8fb788d5a3a74652f558e5b9eba8531,d651c3f7a8,5504.845,21466.838,955.0,275.0,R04-oidc-flow-pkce-signin-challenge,R04,P04-R03B-R04-oidc-and-outcomes-tail,L-012: oidc shit | L-026: sign in | L-025: sign out | L-008: they impliauthenticationsign in/out handler | L-137: compact one,checked-not-r01-reserved-for-later-pass,R04,yes-for-r01-exclusion-only,yes-for-later-pass,"Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass.","Checked during R01 boundary review; not R01-owned, reserved for later OIDC/JWT outcomes pass."
