source_id,image_use_id,fileId,fileId_short,x,y,x_center,y_center,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-057,IU-057,2fc52e535e118a49bc141177d4ecc9f0c525f989,2fc52e535e,10547.744,5944.271,10997.244,6126.771,899,365,L-021: with static it can be stale but it wont be refetched automatically on some refetch trigger | L-020: RETRY | L-011: throwing/swallowing errors,processed-in-r02c-v001,R02C,yes-for-r02c-v001-boundary,no-for-r02c-v001,Included in R02C v001 after local boundary review: query keys/manual refetch/declarative dependencies.,Included in R02C v001 after local boundary review: query keys/manual refetch/declarative dependencies.
S-058,IU-058,25af0ad09e3f8d4fa9ece76140bed0303c4cfc43,25af0ad09e,1961.91,6159.854,2410.91,6372.354,898,425,L-018: when notifyonchanges is useful | L-019: why not qc.prefetchquery ? | L-014: notifyonchangeproops vs select vs structural sharing,r03-notify-select-structural-sharing-candidate,R03,no-r03-r04-boundary-review-only,yes-for-r03,R03 boundary candidate: notifyOnChangeProps/select/structural sharing.,R03 boundary candidate: notifyOnChangeProps/select/structural sharing.
S-059,IU-059,d1b9ca270ef2a157f8158aa9a4e7d5888fc32a86,d1b9ca270e,3305.796,6226.12,3735.796,6465.62,860,479,L-019: why not qc.prefetchquery ? | L-018: when notifyonchanges is useful | L-014: notifyonchangeproops vs select vs structural sharing,r03-notify-select-structural-sharing-candidate,R03,no-r03-r04-boundary-review-only,yes-for-r03,R03 boundary candidate: notifyOnChangeProps/select/structural sharing.,R03 boundary candidate: notifyOnChangeProps/select/structural sharing.
S-060,IU-060,74e165828c7768c8c3e68fe3bda23b35f7d21705,74e165828c,4951.432,6236.885,5392.932,6415.385,883,357,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,processed-in-r01-v002,R01,yes-for-r01-v002-boundary,no-for-r01-v002,Included in R01 v002 after visual/semantic boundary review: right column continuation / plain fetch,Included in R01 v002 after visual/semantic boundary review: right column continuation / plain fetch
S-061,IU-061,3ec1269c3ed1b271e07dabd83cd757bf61ab3729,3ec1269c3e,10587.244,6325.159,10817.244,6475.659,460,301,L-021: with static it can be stale but it wont be refetched automatically on some refetch trigger | L-020: RETRY | L-011: throwing/swallowing errors,processed-in-r02c-v001,R02C,yes-for-r02c-v001-boundary,no-for-r02c-v001,Included in R02C v001 after local boundary review: query keys/manual refetch/declarative dependencies.,Included in R02C v001 after local boundary review: query keys/manual refetch/declarative dependencies.
S-062,IU-062,976499b4dc564d7e3188ea4a999e3a58c4f4b96a,976499b4dc,11656.738,6469.663,12094.738,6624.663,876,310,"L-021: with static it can be stale but it wont be refetched automatically on some refetch trigger | L-020: RETRY | L-016: move disabled quey to a separate component and mount it only when the condition for queryu is met,  so you wont mount...",r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-063,IU-063,603893e98b26cb72c2f8263d8c479a8ded8c3a10,603893e98b,12806.796,6513.796,13252.796,6676.796,892,326,L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-064,IU-064,662677caa93a52c48e9092465bf8abe5cc992407,662677caa9,4961.432,6630.218,5424.932,6800.718,927,341,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,processed-in-r01-v002,R01,yes-for-r01-v002-boundary,no-for-r01-v002,Included in R01 v002 after visual/semantic boundary review: right column continuation / no-store warning,Included in R01 v002 after visual/semantic boundary review: right column continuation / no-store warning
S-065,IU-065,1a557e01c29c32282c5c6405f95eeb85839053f5,1a557e01c2,1994.132,6636.076,2407.132,6802.076,826,332,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-066,IU-066,3b93be29928bdf734785fb55391ee9133e2622c7,3b93be2992,3297.684,6731.287,3714.684,6912.287,834,362,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-067,IU-067,ecd69b961abc31aa2dd00e387bed9b49837300ac,ecd69b961a,11649.648,6802.554,12051.148,7043.554,803,482,L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-068,IU-068,3d947e5f861c0b7d7065fa68269518352fd848ed,3d947e5f86,12797.64,6873.558,13118.14,7079.558,641,412,L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-069,IU-069,33b49582eeb922e8029f8209f713df475f03c4aa,33b49582ee,8072.924,7051.151,8401.924,7186.151,658,270,L-025: Refetch triggers | L-023: Staleness when refetch occurs | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-070,IU-070,8d3fd0a7f7fb8f6e97adce1a274a1ccf5dc1a6e1,8d3fd0a7f7,11627.833,7292.091,12052.833,7476.091,850,368,L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-071,IU-071,9eb932564a1d59f6ab3c0c15d08be2b73f6b8f59,9eb932564a,12788.64,7346.725,13258.14,7576.225,939,459,L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-072,IU-072,852ba9b00335dc42fb2af88311929fedb4cd45a5,852ba9b003,6423.509,7455.492,6869.009,7637.492,891,364,"L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders | L-032: removing cache that is not being used not active queries gctime",r04b-observer-cache-gctime-refetchinterval-candidate,R04B,no-r03-r04-boundary-review-only,yes-for-r04b,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.
S-073,IU-073,bba33258c246532c144a0029af83a110dce4375d,bba33258c2,8008.537,7636.812,8447.537,7877.812,878,482,L-025: Refetch triggers | L-032: removing cache that is not being used not active queries gctime | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-074,IU-074,577412eb23980dbee3187dee1639f9f08917dd20,577412eb23,11622.619,7670.325,11918.119,7911.325,591,482,L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-075,IU-075,62d845b921dcff7218ad0ff8183537e1df2be128,62d845b921,14124.839,7804.902,14567.339,7963.902,885,318,L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-076,IU-076,4e4df28c03d7ad27f4e9dd67e4c564d9ff8ac9a0,4e4df28c03,12786.861,7817.402,13224.861,8058.402,876,482,L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-077,IU-077,2e326e9966f786317730ccf5f4cfc8e04f48593f,2e326e9966,10088.538,7818.982,10542.038,7939.482,907,241,L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-078,IU-078,6185671034b6dcb865a437b68d0a3ebc59f9e27a,6185671034,6413.732,7838.547,6857.232,8025.047,887,373,"L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders | L-032: removing cache that is not being used not active queries gctime",r04b-observer-cache-gctime-refetchinterval-candidate,R04B,no-r03-r04-boundary-review-only,yes-for-r04b,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.
S-079,IU-079,ac6478b2047dddee642ddc2e5e8e8f457504c317,ac6478b204,8953.342,7838.745,9412.342,8034.245,918,391,L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default... | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-023: Staleness when refetch occurs,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
S-080,IU-080,0871bd898b44b199905292db7c4ac13473c88920,0871bd898b,3098.674,7942.159,3464.674,8030.659,732,177,L-028: PAGINATION | L-036: INFINITEQUERY | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,processed-in-r05-v002,R05,yes-for-r05-v002-boundary,no-for-r05-v002,Confirmed in R05 v002 boundary audit.,"Confirmed in R05 v002 boundary audit. | R03/R04 boundary side-check: neighboring pagination/infinite-query area already R05, not R04."
S-081,IU-081,508013e6b983a2cf0717ffff43b2f85353293b9a,508013e6b9,5137.502,7981.224,5604.002,8222.224,933,482,"L-030: structural  sharing, use from query only the data that will cause rerender on change  acts just like a store | L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders",r04b-observer-cache-gctime-refetchinterval-candidate,R04B,no-r03-r04-boundary-review-only,yes-for-r04b,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.,R04B boundary candidate: observer/rerenders/structural sharing/gcTime/refetchInterval.
S-082,IU-082,a75c02ceb1ef910b17b0d7e2d1fb5780177b9553,a75c02ceb1,10117.945,8064.818,10568.445,8266.818,901,404,L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,r04a-staleness-static-refetch-retry-candidate,R04A,no-r03-r04-boundary-review-only,yes-for-r04a,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.,R04A boundary candidate: staleness/static/refetch/retry; includes S-062 inbound from R02.
