source_id,image_use_id,region_id,region_name,fileId,fileId_short,x,y,x_pct,y_pct,width,height,rotation,nearest_label_ids,nearest_labels,transcription_status,opened_read,confidence,suggested_region_file
S-063,IU-063,R04,Staleness / refetch / cache lifetime / rerenders,603893e98b26cb72c2f8263d8c479a8ded8c3a10,603893e98b,12806.796186460551,6513.796041745518,65.26,13.67,892.0,326.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-064,IU-064,UNASSIGNED,Unassigned / outside current Stage 1 regions,662677caa93a52c48e9092465bf8abe5cc992407,662677caa9,4961.431628993774,6630.218348911832,25.28,13.91,927.0,341.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-065,IU-065,UNASSIGNED,Unassigned / outside current Stage 1 regions,1a557e01c29c32282c5c6405f95eeb85839053f5,1a557e01c2,1994.1323739593756,6636.076327083152,10.16,13.92,826.0,332.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-066,IU-066,UNASSIGNED,Unassigned / outside current Stage 1 regions,3b93be29928bdf734785fb55391ee9133e2622c7,3b93be2992,3297.684264338713,6731.286736378825,16.8,14.12,834.0,362.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-067,IU-067,R04,Staleness / refetch / cache lifetime / rerenders,ecd69b961abc31aa2dd00e387bed9b49837300ac,ecd69b961a,11649.647830900678,6802.5542192317625,59.36,14.27,803.0,482.0,0.0,"L-033,L-026,L-029",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-068,IU-068,R04,Staleness / refetch / cache lifetime / rerenders,3d947e5f861c0b7d7065fa68269518352fd848ed,3d947e5f86,12797.640151052412,6873.558156618521,65.21,14.42,641.0,412.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-069,IU-069,R04,Staleness / refetch / cache lifetime / rerenders,33b49582eeb922e8029f8209f713df475f03c4aa,33b49582ee,8072.923893861434,7051.151273665353,41.13,14.79,658.0,270.0,0.0,"L-025,L-023,L-027",L-025: Refetch triggers | L-023: Staleness when refetch occurs | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-070,IU-070,R04,Staleness / refetch / cache lifetime / rerenders,8d3fd0a7f7fb8f6e97adce1a274a1ccf5dc1a6e1,8d3fd0a7f7,11627.832594757256,7292.091363483996,59.25,15.3,850.0,368.0,0.0,"L-033,L-026,L-029",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-071,IU-071,R04,Staleness / refetch / cache lifetime / rerenders,9eb932564a1d59f6ab3c0c15d08be2b73f6b8f59,9eb932564a,12788.640303640304,7346.724797853873,65.16,15.41,939.0,459.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-072,IU-072,R04,Staleness / refetch / cache lifetime / rerenders,852ba9b00335dc42fb2af88311929fedb4cd45a5,852ba9b003,6423.509188940849,7455.491585375268,32.73,15.64,891.0,364.0,0.0,"L-024,L-022,L-032","L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders | L-032: removing cache that is not being used not active queries gctime",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-073,IU-073,R04,Staleness / refetch / cache lifetime / rerenders,bba33258c246532c144a0029af83a110dce4375d,bba33258c2,8008.536883763085,7636.81191022761,40.81,16.02,878.0,482.0,0.0,"L-025,L-032,L-027",L-025: Refetch triggers | L-032: removing cache that is not being used not active queries gctime | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-074,IU-074,R04,Staleness / refetch / cache lifetime / rerenders,577412eb23980dbee3187dee1639f9f08917dd20,577412eb23,11622.618636413354,7670.324730809429,59.22,16.09,591.0,482.0,0.0,"L-033,L-026,L-029",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-075,IU-075,R04,Staleness / refetch / cache lifetime / rerenders,62d845b921dcff7218ad0ff8183537e1df2be128,62d845b921,14124.8393796967,7804.902349492528,71.97,16.37,885.0,318.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-076,IU-076,R04,Staleness / refetch / cache lifetime / rerenders,4e4df28c03d7ad27f4e9dd67e4c564d9ff8ac9a0,4e4df28c03,12786.861156143888,7817.401937136099,65.15,16.4,876.0,482.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-077,IU-077,R04,Staleness / refetch / cache lifetime / rerenders,2e326e9966f786317730ccf5f4cfc8e04f48593f,2e326e9966,10088.53813163376,7818.981818219152,51.41,16.4,907.0,241.0,0.0,"L-026,L-033,L-027",L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-078,IU-078,R04,Staleness / refetch / cache lifetime / rerenders,6185671034b6dcb865a437b68d0a3ebc59f9e27a,6185671034,6413.731519670015,7838.547239265245,32.68,16.45,887.0,373.0,0.0,"L-024,L-022,L-032","L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders | L-032: removing cache that is not being used not active queries gctime",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-079,IU-079,R04,Staleness / refetch / cache lifetime / rerenders,ac6478b2047dddee642ddc2e5e8e8f457504c317,ac6478b204,8953.342423939763,7838.745380321969,45.62,16.45,918.0,391.0,0.0,"L-027,L-026,L-023",L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default... | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-023: Staleness when refetch occurs,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-080,IU-080,R05,Pagination / InfiniteQuery / keepPreviousData side area,0871bd898b44b199905292db7c4ac13473c88920,0871bd898b,3098.6744271367043,7942.158535351358,15.79,16.66,732.0,177.0,0.0,"L-028,L-036,L-034",L-028: PAGINATION | L-036: INFINITEQUERY | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,not-transcribed,no,high,regions/R05-pagination-infinitequery-keeppreviousdata-side-area.md
S-081,IU-081,R04,Staleness / refetch / cache lifetime / rerenders,508013e6b983a2cf0717ffff43b2f85353293b9a,508013e6b9,5137.502080216889,7981.224271735948,26.18,16.74,933.0,482.0,0.0,"L-030,L-024,L-022","L-030: structural  sharing, use from query only the data that will cause rerender on change  acts just like a store | L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-082,IU-082,R04,Staleness / refetch / cache lifetime / rerenders,a75c02ceb1ef910b17b0d7e2d1fb5780177b9553,a75c02ceb1,10117.94490479224,8064.818472043837,51.55,16.92,901.0,404.0,0.0,"L-026,L-033,L-027",L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-083,IU-083,R05,Pagination / InfiniteQuery / keepPreviousData side area,e3c0a532d3e1512c6309d289faad719d8b27adf7,e3c0a532d3,3093.515526467063,8134.809425883344,15.76,17.07,914.0,459.0,0.0,"L-028,L-036,L-034",L-028: PAGINATION | L-036: INFINITEQUERY | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,not-transcribed,no,high,regions/R05-pagination-infinitequery-keeppreviousdata-side-area.md
S-084,IU-084,R04,Staleness / refetch / cache lifetime / rerenders,68a664c2d542d7cecaf1b35b75c6b56ccd43e1fc,68a664c2d5,14138.172713030037,8167.420958433497,72.04,17.14,885.0,390.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-085,IU-085,R05,Pagination / InfiniteQuery / keepPreviousData side area,bc3e0aa237ca77c270ac533ca22ce793bfd3692d,bc3e0aa237,125.70887981997656,8188.525188328691,0.64,17.18,849.0,308.0,0.0,"L-031,L-037,L-034",L-031: usetransition vs placeholderdata:keeppreviousdata | L-037: !!! | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,not-transcribed,no,high,regions/R05-pagination-infinitequery-keeppreviousdata-side-area.md
S-086,IU-086,R04,Staleness / refetch / cache lifetime / rerenders,3f38cd3ee4c0989c451adc3deab326e5eed536c0,3f38cd3ee4,6419.7613140433605,8223.890989265245,32.71,17.25,838.0,482.0,0.0,"L-035,L-032,L-024","L-035: refetch interval | L-032: removing cache that is not being used not active queries gctime | L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r...",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-087,IU-087,R04,Staleness / refetch / cache lifetime / rerenders,6674e4d2e9a0a104f7135ea61116bddd47c00b54,6674e4d2e9,8960.414026897355,8241.650200355449,45.66,17.29,881.0,469.0,0.0,"L-027,L-026,L-032",L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default... | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-032: removing cache that is not being used not active queries gctime,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-088,IU-088,R04,Staleness / refetch / cache lifetime / rerenders,e48ab344959936117f92df38fe8fb97801b143c7,e48ab34495,12765.246873929553,8301.217951589722,65.04,17.42,990.0,439.0,0.0,"L-029,L-033,L-026",L-029: so no error thrown bu without auto retry on mount | L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-089,IU-089,R04,Staleness / refetch / cache lifetime / rerenders,ee98c678db7c27d9e9d65b57efbea8de44e4de3c,ee98c678db,8056.460708201368,8336.378893537265,41.05,17.49,609.0,482.0,0.0,"L-032,L-035,L-025",L-032: removing cache that is not being used not active queries gctime | L-035: refetch interval | L-025: Refetch triggers,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-090,IU-090,R04,Staleness / refetch / cache lifetime / rerenders,ba574a80244925d065d32f9fb8ec089cad49d3bb,ba574a8024,10110.611774909428,8449.81841100868,51.52,17.73,889.0,226.0,0.0,"L-033,L-026,L-027",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-091,IU-091,R04,Staleness / refetch / cache lifetime / rerenders,1c6a61c9e417958cbcbd0c69bf987d48f76ad88f,1c6a61c9e4,11378.853647416803,8458.715868104802,57.98,17.75,904.0,320.0,0.0,"L-033,L-026,L-029",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-029: so no error thrown bu without auto retry on mount,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-092,IU-092,R04,Staleness / refetch / cache lifetime / rerenders,db432e01782d5a7ce593405eb2da0d83f7f1c732,db432e0178,5145.398145646577,8490.047269782823,26.22,17.81,917.0,302.0,0.0,"L-030,L-024,L-022","L-030: structural  sharing, use from query only the data that will cause rerender on change  acts just like a store | L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r... | L-022: rereders",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-093,IU-093,R05,Pagination / InfiniteQuery / keepPreviousData side area,c8cc88b3af1d3a963ff8b1ee37696787027531ea,c8cc88b3af,149.37562786685157,8550.35853183455,0.76,17.94,815.0,435.0,0.0,"L-037,L-031,L-034",L-037: !!! | L-031: usetransition vs placeholderdata:keeppreviousdata | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,not-transcribed,no,high,regions/R05-pagination-infinitequery-keeppreviousdata-side-area.md
S-094,IU-094,R05,Pagination / InfiniteQuery / keepPreviousData side area,975b593423bd143ab9c88230b2f21dadcf601b9e,975b593423,3080.102824179119,8604.99987300946,15.69,18.05,952.0,471.0,0.0,"L-036,L-028,L-034",L-036: INFINITEQUERY | L-028: PAGINATION | L-034: INFINITESCROLL OPTIONS  WHAT DOES USEINFINITEQUERY RETURNS  HOW GETNEXTPAGEPARAM WORKS  HOW DOES IT COMPUTES HASNEXTPAGE,not-transcribed,no,high,regions/R05-pagination-infinitequery-keeppreviousdata-side-area.md
S-095,IU-095,R04,Staleness / refetch / cache lifetime / rerenders,ff5a3dac411771a20d7fbbc1004d41fe030a5570,ff5a3dac41,10096.445148932866,8694.151846067274,51.45,18.24,960.0,452.0,0.0,"L-033,L-026,L-027",L-033: when refetch can happen with STATIC refetchontrigger: always vs staletime:static | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default...,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-096,IU-096,R04,Staleness / refetch / cache lifetime / rerenders,d076db1a352cd26b3090c2887164f75161d27a56,d076db1a35,6419.064893693452,8720.547178230088,32.71,18.3,935.0,257.0,0.0,"L-035,L-032,L-024","L-035: refetch interval | L-032: removing cache that is not being used not active queries gctime | L-024: if after some manipulations the data that is used by so,e component from query has changed - then observer notifies r...",not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
S-097,IU-097,R04,Staleness / refetch / cache lifetime / rerenders,4e38da6f7c269f1e0013e047722c55363e4b0ea8,4e38da6f7c,8957.10456121655,8732.412032456457,45.64,18.32,880.0,337.0,0.0,"L-027,L-026,L-032",L-027: so if staletime has passed or if we marked as stale with invalidate queries or if we didnt set staletime - by default... | L-026: when a query can become stale stale time vs invalidat queires staletime STATIC | L-032: removing cache that is not being used not active queries gctime,not-transcribed,no,high,regions/R04-staleness-refetch-cache-lifetime-rerenders.md
